IN,18023,Clinton County,9100,3133,12433,5967,0.7319231078581195,0.2519906699911526,0.47993243786696693
IN,18025,Crawford County,3668,1235,5011,2433,0.7319896228297745,0.24645779285571742,0.4855318299740571
IN,18027,Daviess County,9322,1963,11445,7359,0.8145041502839668,0.17151594582787244,0.6429882044560944
IN,18029,Dearborn County,20832,5327,26567,15505,0.7841306884480747,0.20051191327586856,0.5836187751722061
IN,18031,Decatur County,9491,2406,12111,7085,0.7836677400710098,0.19866237304929402,0.5850053670217158
IN,18033,DeKalb County,14376,5062,19782,9314,0.7267212617531089,0.2558891921949247,0.47083206955818424
IN,18035,Delaware County,26057,18840,45718,7217,0.5699505665164706,0.41209151756419793,0.15785904895227265
IN,18037,Dubois County,14983,5944,21406,9039,0.6999439409511352,0.2776791553769971,0.4222647855741381
IN,18039,Elkhart County,45233,22671,68853,22562,0.6569503144380056,0.3292666986187966,0.32768361581920896
IN,18041,Fayette County,7625,2084,9838,5541,0.7750559056718845,0.2118316731042895,0.563224232567595
IN,18043,Floyd County,23386,17014,41111,6372,0.568850186081584,0.4138551725815475,0.15499501350003647
IN,18045,Fountain County,6301,1522,7967,4779,0.7908874105685955,0.19103803188151122,0.5998493786870842
IN,18047,Franklin County,9810,2061,12032,7749,0.8153257978723404,0.1712932180851064,0.6440325797872339
IN,18049,Fulton County,6633,2097,8851,4536,0.7494068466839905,0.23692238165179075,0.5124844650321998
IN,18051,Gibson County,11885,3721,15885,8164,0.7481901164620711,0.23424614416115833,0.5139439723009128
IN,18053,Grant County,17525,7036,25031,10489,0.7001318365227118,0.28109144660620833,0.4190403899165035
IN,18055,Greene County,11132,3270,14633,7862,0.7607462584569125,0.22346750495455478,0.5372787535023577
IN,18057,Hamilton County,102296,90366,196391,11930,0.5208792663614932,0.4601331018223849,0.06074616453910825
IN,18059,Hancock County,29273,14288,44392,14985,0.6594206163272662,0.32185979455757796,0.33756082176968827
IN,18061,Harrison County,14808,5221,20405,9587,0.7257044841950502,0.25586865964224453,0.46983582455280565
IN,18063,Hendricks County,49770,31895,83081,17875,0.5990539353161373,0.383902456638702,0.21515147867743528
IN,18065,Henry County,15018,5206,20574,9812,0.7299504228638087,0.2530378147176047,0.476912608146204
IN,18067,Howard County,25148,11921,37747,13227,0.6662251304739449,0.3158131772061356,0.35041195326780933
IN,18069,Huntington County,12990,4416,17720,8574,0.7330699774266366,0.2492099322799097,0.48386004514672687
IN,18071,Jackson County,14430,4035,18783,10395,0.7682478837246446,0.21482191343235904,0.5534259702922856
IN,18073,Jasper County,12082,3489,15821,8593,0.7636685418115163,0.2205296757474243,0.543138866064092
IN,18075,Jay County,6217,1747,8102,4470,0.76734139718588,0.21562577141446557,0.5517156257714144
IN,18077,Jefferson County,9614,4442,14325,5172,0.6711343804537522,0.310087260034904,0.3610471204188482
IN,18079,Jennings County,9271,2328,11807,6943,0.7852121622766156,0.19717116964512577,0.5880409926314898
IN,18081,Johnson County,51575,24869,77770,26706,0.6631734602031631,0.31977626334061976,0.3433971968625434
IN,18083,Knox County,11236,3625,15105,7611,0.743859649122807,0.2399867593512082,0.5038728897715988
IN,18085,Kosciusko County,26171,7979,34797,18192,0.7521050665287238,0.2293013765554502,0.5228036899732735
IN,18087,LaGrange County,8073,2162,10408,5911,0.7756533435818601,0.20772482705611067,0.5679285165257495
IN,18089,Lake County,97207,108989,209245,-11782,0.4645606824535831,0.5208678821477216,-0.0563071996941385
IN,18091,LaPorte County,26546,19781,47118,6765,0.563394032004754,0.41981832845197165,0.14357570355278237
IN,18093,Lawrence County,15821,5003,21193,10818,0.7465200773840419,0.2360685131883169,0.510451564195725
IN,18095,Madison County,34813,19807,55673,15006,0.62531209024123,0.35577389398810916,0.26953819625312087
IN,18097,Marion County,124191,221419,351471,-97228,0.35334636428041005,0.6299780067203269,-0.27663164243991684
IN,18099,Marshall County,13829,5354,19530,8475,0.7080901177675372,0.27414234511008706,0.4339477726574501
IN,18101,Martin County,3959,933,4985,3026,0.7941825476429288,0.1871614844533601,0.6070210631895687
IN,18103,Miami County,10670,3046,13977,7624,0.7633970093725406,0.2179294555340917,0.5454675538384489
IN,18105,Monroe County,20980,37180,59042,-16200,0.35534026625114323,0.6297212154059821,-0.2743809491548389
IN,18107,Montgomery County,12115,4130,16561,7985,0.7315379506068475,0.24938107602197934,0.4821568745848681
IN,18109,Morgan County,26963,7764,35337,19199,0.7630245917876447,0.21971304864589525,0.5433115431417495
IN,18111,Newton County,5131,1368,6599,3763,0.7775420518260342,0.2073041369904531,0.5702379148355811
IN,18113,Noble County,14209,4462,18962,9747,0.7493407868368316,0.23531273072460712,0.5140280561122245
IN,18115,Ohio County,2381,666,3091,1715,0.7703008735037205,0.21546425105143965,0.5548366224522808
IN,18117,Orange County,6467,1988,8590,4479,0.7528521536670547,0.23143189755529686,0.5214202561117578
IN,18119,Owen County,7344,2337,9842,5007,0.7461897988213778,0.23745173745173745,0.5087380613696404
IN,18121,Parke County,5157,1371,6652,3786,0.7752555622369213,0.2061034275405893,0.569152134696332
IN,18123,Perry County,5544,2966,8657,2578,0.6404066073697586,0.3426129144045281,0.2977936929652305
IN,18125,Pike County,4609,1314,6008,3295,0.7671438082556591,0.21870838881491345,0.5484354194407457
IN,18127,Porter County,46037,37126,84714,8911,0.5434402814174752,0.4382510564959747,0.10518922492150057
IN,18129,Posey County,9205,3569,12968,5636,0.7098241826033312,0.27521591610117213,0.4346082665021591
IN,18131,Pulaski County,4368,1280,5757,3088,0.7587285044293903,0.22233802327601182,0.5363904811533785
IN,18133,Putnam County,12566,3871,16731,8695,0.7510609049070588,0.23136692367461598,0.5196939812324428
IN,18135,Randolph County,8008,2349,10547,5659,0.7592680383047312,0.22271736038683987,0.5365506779178913
IN,18137,Ripley County,11526,2682,14384,8844,0.8013070077864294,0.1864571746384872,0.6148498331479422
IN,18139,Rush County,5812,1675,7655,4137,0.7592423252775964,0.21881123448726322,0.5404310907903331
IN,18141,St. Joseph County,53546,55171,110334,-1625,0.48530824587162613,0.5000362535573804,-0.014728007685754219
IN,18143,Scott County,7629,2387,10181,5242,0.7493370002946665,0.23445634024162657,0.51488066005304
IN,18145,Shelby County,14438,4955,19754,9483,0.7308899463399817,0.25083527386858356,0.48005467247139816
IN,18147,Spencer County,7361,2852,10422,4509,0.7062943772788333,0.2736518902322011,0.43264248704663216
IN,18149,Starke County,7879,2433,10465,5446,0.7528905876731964,0.23248924988055422,0.5204013377926422
IN,18151,Steuben County,11484,4957,16710,6527,0.6872531418312388,0.29664871334530224,0.3906044284859365
IN,18153,Sullivan County,6639,2006,8792,4633,0.7551182893539582,0.22816196542311193,0.5269563239308462
IN,18155,Switzerland County,3319,873,4257,2446,0.779657035470989,0.20507399577167018,0.5745830396993188
IN,18157,Tippecanoe County,32769,32666,66727,103,0.4910905630404484,0.4895469600011989,0.001543603039249497
IN,18159,Tipton County,5946,1893,7976,4053,0.7454864593781344,0.2373370110330993,0.5081494483450351
IN,18161,Union County,2698,744,3491,1954,0.7728444571755944,0.21311945001432253,0.5597250071612718
IN,18163,Vanderburgh County,41012,31664,73685,9348,0.5565854651557305,0.42972111013096287,0.12686435502476762
IN,18165,Vermillion County,5174,1928,7256,3246,0.7130650496141124,0.2657111356119074,0.44735391400220503
IN,18167,Vigo County,23731,16327,40859,7404,0.5808022712254338,0.3995937247607626,0.18120854646467122
IN,18169,Wabash County,10422,3332,13949,7090,0.7471503333572299,0.23887016990465265,0.5082801634525773
IN,18171,Warren County,3402,898,4370,2504,0.7784897025171624,0.20549199084668193,0.5729977116704805
IN,18173,Warrick County,21278,11290,33078,9988,0.6432674285023279,0.34131446883124733,0.30195295967108055
IN,18175,Washington County,9737,2763,12719,6974,0.7655476059438635,0.21723405928139006,0.5483135466624734
IN,18177,Wayne County,16741,8389,25559,8352,0.6549943268515983,0.328220978911538,0.3267733479400603
IN,18179,Wells County,11004,2850,14098,8154,0.7805362462760675,0.20215633423180593,0.5783799120442616
IN,18181,White County,7969,2945,11162,5024,0.7139401540942484,0.2638416054470525,0.4500985486471959
IN,18183,Whitley County,13122,4275,17726,8847,0.7402685320997405,0.24117116100643124,0.4990973710933093
IA,19001,Adair County,2916,1086,4064,1830,0.71751968503937,0.2672244094488189,0.4502952755905511
IA,19003,Adams County,1517,576,2131,941,0.7118723603941811,0.2702956358517128,0.4415767245424683
IA,19005,Allamakee County,4857,2350,7303,2507,0.6650691496645215,0.3217855675749692,0.3432835820895523
IA,19007,Appanoose County,4704,1690,6470,3014,0.727047913446677,0.26120556414219476,0.4658423493044822
IA,19009,Audubon County,2214,970,3239,1244,0.6835443037974683,0.2994751466502007,0.38406915714726764
IA,19011,Benton County,9549,4739,14470,4810,0.6599170697995853,0.3275051831375259,0.3324118866620594
IA,19013,Black Hawk County,30572,31299,62653,-727,0.48795748008874273,0.4995610744896493,-0.01160359440090658
IA,19015,Boone County,9199,5895,15346,3304,0.5994395933793822,0.38413918936530694,0.2153004040140753
IA,19017,Bremer County,8799,5571,14556,3228,0.6044929925803793,0.38272877164056057,0.22176422093981868
IA,19019,Buchanan County,6790,3766,10714,3024,0.6337502333395557,0.35150270673884637,0.28224752660070934
IA,19021,Buena Vista County,4962,2462,7516,2500,0.6601915912719531,0.3275678552421501,0.33262373602980305
IA,19023,Butler County,5784,2144,8027,3640,0.7205680827208173,0.26709854241933473,0.45346954030148257
IA,19025,Calhoun County,3708,1328,5093,2380,0.7280581189868447,0.2607500490869821,0.46730806989986257
IA,19027,Carroll County,7814,3153,11120,4661,0.7026978417266188,0.2835431654676259,0.41915467625899283
IA,19029,Cass County,5007,2077,7195,2930,0.6958999305072967,0.2886726893676164,0.4072272411396803
IA,19031,Cedar County,6390,4075,10624,2315,0.6014683734939759,0.3835655120481928,0.21790286144578308
IA,19033,Cerro Gordo County,12604,9949,22992,2655,0.5481906750173974,0.43271572720946416,0.11547494780793321
IA,19035,Cherokee County,4398,1611,6089,2787,0.7222860896698965,0.26457546395138776,0.45771062571850873
IA,19037,Chickasaw County,4234,1919,6230,2315,0.6796147672552167,0.30802568218298554,0.3715890850722312
IA,19039,Clarke County,3140,1265,4459,1875,0.7041937654182552,0.2836958959407939,0.42049786947746126
IA,19041,Clay County,6047,2367,8514,3680,0.710241954428001,0.27801268498942916,0.4322292694385718
IA,19043,Clayton County,6255,3017,9381,3238,0.6667732651103294,0.32160750453043385,0.34516576057989556
IA,19045,Clinton County,13964,9472,23813,4492,0.5864023852517533,0.39776592617477846,0.1886364590769748
IA,19047,Crawford County,4651,1812,6525,2839,0.7127969348659003,0.27770114942528734,0.435095785440613
IA,19049,Dallas County,32374,29402,62633,2972,0.5168840706975556,0.4694330464770967,0.04745102422045888
IA,19051,Davis County,3027,878,3950,2149,0.7663291139240507,0.22227848101265824,0.5440506329113924
IA,19053,Decatur County,2711,957,3727,1754,0.7273946874161524,0.2567748859672659,0.47061980144888654
IA,19055,Delaware County,6984,2978,10112,4006,0.6906645569620253,0.294501582278481,0.39616297468354433
IA,19057,Des Moines County,10794,7935,18998,2859,0.5681650700073692,0.41767554479418884,0.15048952521318032
IA,19059,Dickinson County,7775,3297,11192,4478,0.6946926375982845,0.29458541815582556,0.4001072194424589
IA,19061,Dubuque County,28224,23705,52566,4519,0.5369250085606666,0.45095689228779057,0.08596811627287604
IA,19063,Emmet County,3422,1315,4786,2107,0.7150020894274969,0.2747597158378604,0.44024237358963647
IA,19065,Fayette County,6325,3334,9817,2991,0.6442905164510543,0.3396149536518285,0.3046755627992258
IA,19067,Floyd County,4744,2782,7625,1962,0.6221639344262295,0.36485245901639346,0.25731147540983607
IA,19069,Franklin County,3431,1393,4885,2038,0.7023541453428864,0.2851586489252815,0.41719549641760495
IA,19071,Fremont County,2711,1023,3785,1688,0.7162483487450463,0.2702774108322325,0.4459709379128138
IA,19073,Greene County,3211,1603,4874,1608,0.6588018054985638,0.32888797702092737,0.32991382847763645
IA,19075,Grundy County,4998,2019,7131,2979,0.7008834665544804,0.2831299957930164,0.417753470761464
IA,19077,Guthrie County,4446,1974,6514,2472,0.6825299355234878,0.303039607000307,0.3794903285231808
IA,19079,Hamilton County,5004,2482,7573,2522,0.6607685197411858,0.3277432985606761,0.3330252211805097
IA,19081,Hancock County,4336,1523,5933,2813,0.7308275745828418,0.2566998145963256,0.47412775998651613
IA,19083,Hardin County,5790,2553,8434,3237,0.6865069954944273,0.30270334360920087,0.3838036518852264
IA,19085,Harrison County,5566,2245,7938,3321,0.7011841773746535,0.2828168304358781,0.4183673469387755
IA,19087,Henry County,6439,2995,9574,3444,0.6725506580321705,0.3128264048464592,0.35972425318571133
IA,19089,Howard County,3157,1619,4837,1538,0.6526772793053546,0.3347115980979946,0.31796568120735996
IA,19091,Humboldt County,3770,1236,5067,2534,0.7440299980264456,0.24393132030787448,0.5000986777185712
IA,19093,Ida County,2771,826,3642,1945,0.7608456891817683,0.22679846238330587,0.5340472267984624
IA,19095,Iowa County,6607,3400,10156,3207,0.6505513981882631,0.33477747144545095,0.3157739267428122
IA,19097,Jackson County,7074,3567,10782,3507,0.656093489148581,0.3308291597106288,0.3252643294379522
IA,19099,Jasper County,12701,7141,20149,5560,0.6303538637153209,0.35440964812149484,0.27594421559382604
IA,19101,Jefferson County,4353,3788,8317,565,0.5233858362390285,0.4554526872670434,0.06793314897198505
IA,19103,Johnson County,26087,58846,86068,-32759,0.30309755077380673,0.683715201933355,-0.38061765115954826
IA,19105,Jones County,6820,3942,10949,2878,0.6228879349712303,0.36003287971504244,0.26285505525618785
IA,19107,Keokuk County,3869,1219,5142,2650,0.7524309607156748,0.23706728899260987,0.515363671723065
IA,19109,Kossuth County,5983,2284,8376,3699,0.7143027698185291,0.272683858643744,0.44161891117478513
IA,19111,Lee County,10148,5673,16164,4475,0.6278148973026478,0.35096510764662214,0.2768497896560257
IA,19113,Linn County,54237,66358,122369,-12121,0.4432249997956999,0.5422778644918239,-0.09905286469612401
IA,19115,Louisa County,3584,1480,5136,2104,0.6978193146417445,0.2881619937694704,0.40965732087227413
IA,19117,Lucas County,3400,1169,4639,2231,0.7329165768484587,0.25199396421642595,0.48092261263203273
IA,19119,Lyon County,5899,1023,6984,4876,0.8446449026345934,0.14647766323024056,0.6981672394043528
IA,19121,Madison County,6864,3008,9995,3856,0.6867433716858429,0.3009504752376188,0.38579289644822407
IA,19123,Mahaska County,8207,2577,10910,5630,0.7522456461961503,0.23620531622364804,0.5160403299725023
IA,19125,Marion County,13289,5928,19490,7361,0.681836839404823,0.30415597742432016,0.3776808619805028
IA,19127,Marshall County,9815,7134,17217,2681,0.5700760875878492,0.41435790207353196,0.15571818551431726
IA,19129,Mills County,5671,2456,8223,3215,0.6896509789614496,0.29867444971421625,0.3909765292472333
IA,19131,Mitchell County,3736,1943,5757,1793,0.6489491054368595,0.33750217126975857,0.3114469341671009
IA,19133,Monona County,3331,1236,4616,2095,0.7216204506065858,0.26776429809358754,0.4538561525129982
IA,19135,Monroe County,3104,1002,4146,2102,0.7486734201640135,0.24167872648335745,0.5069946936806561
IA,19137,Montgomery County,3486,1508,5061,1978,0.6887966804979253,0.29796482908516103,0.3908318514127643
IA,19139,Muscatine County,11152,8212,19695,2940,0.5662350850469662,0.41695861893881697,0.1492764661081492
IA,19141,O'Brien County,5998,1428,7501,4570,0.7996267164378082,0.19037461671777095,0.6092520997200372
IA,19143,Osceola County,2623,555,3219,2068,0.8148493320907114,0.1724137931034483,0.6424355389872631
IA,19145,Page County,5153,2060,7297,3093,0.706180622173496,0.2823077977250925,0.42387282444840346
IA,19147,Palo Alto County,3576,1338,4976,2238,0.7186495176848875,0.26889067524115756,0.44975884244372993
IA,19149,Plymouth County,10661,3104,13931,7557,0.7652716962170698,0.22281243270404136,0.5424592635130284
IA,19151,Pocahontas County,2727,796,3573,1931,0.7632241813602015,0.22278197593059054,0.540442205429611
IA,19153,Polk County,112240,140075,255563,-27835,0.43918720628572994,0.5481035987212547,-0.10891639243552476
IA,19155,Pottawattamie County,26335,17468,44411,8867,0.5929837202494878,0.3933259777982932,0.19965774245119455
IA,19157,Poweshiek County,5758,4067,9971,1691,0.5774746765620299,0.4078828602948551,0.1695918162671748
IA,19159,Ringgold County,2015,638,2683,1377,0.7510249720462169,0.23779351472232577,0.5132314573238911
IA,19161,Sac County,4100,1289,5448,2811,0.7525697503671072,0.2366005873715125,0.5159691629955947
IA,19163,Scott County,45976,42479,89743,3497,0.5123073665912662,0.4733405390949712,0.03896682749629499
IA,19165,Shelby County,4600,1811,6486,2789,0.7092198581560284,0.2792167745914277,0.4300030835646007
IA,19167,Sioux County,16053,2626,18881,13427,0.8502197976802076,0.1390816164398072,0.7111381812404004
IA,19169,Story County,21665,26765,49200,-5100,0.4403455284552846,0.5440040650406504,-0.10365853658536578
IA,19171,Tama County,5379,3070,8594,2309,0.6259017919478707,0.35722597160809866,0.268675820339772
IA,19173,Taylor County,2381,666,3078,1715,0.7735542560103964,0.21637426900584794,0.5571799870045484
IA,19175,Union County,4044,1874,5996,2170,0.6744496330887259,0.3125416944629753,0.36190793862575055
IA,19177,Van Buren County,2785,778,3622,2007,0.7689122032026505,0.21479845389287686,0.5541137493097736
IA,19179,Wapello County,9479,4896,14571,4583,0.6505387413355295,0.33600988264360715,0.3145288586919223
IA,19181,Warren County,19486,12712,32662,6774,0.5965954320004898,0.3891984569224175,0.2073969750780723
IA,19183,Washington County,7119,4297,11551,2822,0.6163102761665656,0.3720024240325513,0.24430785213401435
IA,19185,Wayne County,2426,643,3119,1783,0.7778134017313242,0.2061558191728118,0.5716575825585124
IA,19187,Webster County,10850,5641,16706,5209,0.649467257272836,0.33766311504848556,0.3118041422243505
IA,19189,Winnebago County,3636,1909,5627,1727,0.6461702505775724,0.3392571530122623,0.3069130975653101
IA,19191,Winneshiek County,6427,5321,11927,1106,0.5388614068919259,0.44613062798692044,0.09273077890500542
IA,19193,Woodbury County,25969,16145,42674,9824,0.608543844026808,0.3783334114449079,0.23021043258190005
IA,19195,Worth County,2715,1508,4278,1207,0.6346423562412342,0.3525011687704535,0.2821411874707807
IA,19197,Wright County,3853,1770,5706,2083,0.6752541184717841,0.31019978969505785,0.3650543287767262
KS,20001,Allen County,3989,1435,5550,2554,0.7187387387387387,0.2585585585585586,0.46018018018018014
KS,20003,Anderson County,2955,720,3735,2235,0.7911646586345381,0.1927710843373494,0.5983935742971886
KS,20005,Atchison County,4866,2177,7185,2689,0.6772442588726514,0.3029923451635351,0.37425191370911626
KS,20007,Barber County,1805,283,2116,1522,0.8530245746691871,0.1337429111531191,0.719281663516068
KS,20009,Barton County,8082,2184,10421,5898,0.7755493714614721,0.20957681604452547,0.5659725554169466
KS,20011,Bourbon County,4921,1426,6470,3495,0.7605873261205565,0.22040185471406493,0.5401854714064915
KS,20013,Brown County,3052,1051,4188,2001,0.728748806112703,0.2509551098376313,0.4777936962750717
KS,20015,Butler County,22147,9045,31838,13102,0.695615302468748,0.2840944782963754,0.4115208241723726
KS,20017,Chase County,1090,345,1459,745,0.7470870459218643,0.23646333104866346,0.5106237148732008
KS,20019,Chautauqua County,1287,210,1514,1077,0.8500660501981506,0.13870541611624834,0.7113606340819023
KS,20021,Cherokee County,6413,1926,8497,4487,0.7547369659879958,0.22666823584794635,0.5280687301400494
KS,20023,Cheyenne County,1166,201,1398,965,0.8340486409155937,0.14377682403433475,0.6902718168812589
KS,20025,Clark County,855,128,1001,727,0.8541458541458542,0.12787212787212787,0.7262737262737263
KS,20027,Clay County,3062,844,3999,2218,0.7656914228557139,0.2110527631907977,0.5546386596649162
KS,20029,Cloud County,3166,757,3983,2409,0.7948782324880743,0.1900577454180266,0.6048204870700478
KS,20031,Coffey County,3323,927,4321,2396,0.7690349456144411,0.21453367276093496,0.5545012728535061
KS,20033,Comanche County,701,127,843,574,0.8315539739027283,0.1506524317912218,0.6809015421115066
KS,20035,Cowley County,9171,3853,13245,5318,0.6924122310305776,0.29090222725556814,0.40151000377500945
KS,20037,Crawford County,9823,5832,15940,3991,0.6162484316185697,0.3658720200752823,0.2503764115432874
KS,20039,Decatur County,1177,197,1393,980,0.8449389806173726,0.1414213926776741,0.7035175879396985
KS,20041,Dickinson County,6857,1953,8949,4904,0.766230863783663,0.21823667448876968,0.5479941892948933
KS,20043,Doniphan County,2886,621,3559,2265,0.810901938746839,0.1744872155099747,0.6364147232368643
KS,20045,Douglas County,16994,38504,56405,-21510,0.3012853470437018,0.6826345182164701,-0.38134917117276834
KS,20047,Edwards County,1027,210,1250,817,0.8216,0.168,0.6536
KS,20049,Elk County,1112,191,1327,921,0.8379804069329314,0.1439336850037679,0.6940467219291635
KS,20051,Ellis County,9587,3442,13279,6145,0.7219670155885233,0.25920626553204307,0.4627607500564802
KS,20053,Ellsworth County,2019,631,2693,1388,0.7497215001856665,0.23431117712588193,0.5154103230597846
KS,20055,Finney County,6875,3257,10311,3618,0.6667636504703714,0.3158762486664727,0.35088740180389877
KS,20057,Ford County,5475,2381,7998,3094,0.6845461365341335,0.29769942485621403,0.3868467116779195
KS,20059,Franklin County,8592,3626,12466,4966,0.6892347184341409,0.290871169581261,0.39836354885287983
KS,20061,Geary County,5099,3529,8821,1570,0.5780523750141707,0.400068019498923,0.17798435551524772
KS,20063,Gove County,1211,147,1377,1064,0.879448075526507,0.10675381263616558,0.7726942628903414
KS,20065,Graham County,983,192,1194,791,0.8232830820770519,0.16080402010050251,0.6624790619765494
KS,20067,Grant County,1752,384,2166,1368,0.8088642659279779,0.1772853185595568,0.6315789473684211
KS,20069,Gray County,1799,319,2150,1480,0.8367441860465116,0.14837209302325582,0.6883720930232557
KS,20071,Greeley County,509,75,591,434,0.8612521150592216,0.12690355329949238,0.7343485617597292
KS,20073,Greenwood County,2287,537,2867,1750,0.7976979420997559,0.18730380188350193,0.6103941402162539
KS,20075,Hamilton County,657,128,798,529,0.8233082706766918,0.16040100250626566,0.6629072681704261
KS,20077,Harper County,2017,431,2492,1586,0.8093900481540931,0.17295345104333867,0.6364365971107544
KS,20079,Harvey County,9411,6106,15802,3305,0.5955575243640046,0.38640678395139855,0.209150740412606
KS,20081,Haskell County,1021,220,1253,801,0.8148443735035914,0.17557861133280128,0.6392657621707901
KS,20083,Hodgeman County,801,131,945,670,0.8476190476190476,0.13862433862433862,0.708994708994709
KS,20085,Jackson County,4512,1778,6408,2734,0.704119850187266,0.27746566791510613,0.42665418227215984
KS,20087,Jefferson County,6543,2973,9713,3570,0.6736332749922784,0.30608462884793575,0.3675486461443427
KS,20089,Jewell County,1360,176,1563,1184,0.8701215611004478,0.1126039667306462,0.7575175943698016
KS,20091,Johnson County,151268,179988,337201,-28720,0.44859890688343157,0.5337706590431226,-0.08517175215969103
KS,20093,Kearny County,1060,184,1270,876,0.8346456692913385,0.14488188976377953,0.6897637795275591
KS,20095,Kingman County,3072,749,3895,2323,0.7887034659820282,0.19229781771501925,0.596405648267009
KS,20097,Kiowa County,931,151,1096,780,0.8494525547445255,0.13777372262773724,0.7116788321167883
KS,20099,Labette County,5328,2352,7806,2976,0.6825518831667948,0.3013066871637202,0.3812451960030746
KS,20101,Lane County,689,109,821,580,0.8392204628501827,0.13276492082825822,0.7064555420219245
KS,20103,Leavenworth County,21776,13610,36138,8166,0.6025790027118268,0.3766118766948918,0.22596712601693503
KS,20105,Lincoln County,1222,249,1493,973,0.8184862692565305,0.1667782987273945,0.651707970529136
KS,20107,Linn County,3988,842,4895,3146,0.814708886618999,0.17201225740551584,0.6426966292134831
KS,20109,Logan County,1183,183,1397,1000,0.8468146027201146,0.1309949892627058,0.7158196134574087
KS,20111,Lyon County,7248,5373,12891,1875,0.5622527344659064,0.41680242029322784,0.14545031417267856
KS,20113,McPherson County,9552,3911,13718,5641,0.6963114156582593,0.2850998687855372,0.41121154687272204
KS,20115,Marion County,4219,1380,5724,2839,0.7370719776380154,0.24109014675052412,0.49598183088749126
KS,20117,Marshall County,3566,1175,4858,2391,0.7340469328941951,0.24186908192671883,0.49217785096747624
KS,20119,Meade County,1396,239,1656,1157,0.8429951690821256,0.14432367149758454,0.6986714975845411
KS,20121,Miami County,12679,5414,18448,7265,0.6872831743278404,0.2934735472679965,0.39380962705984385
KS,20123,Mitchell County,2562,515,3112,2047,0.8232647814910026,0.1654884318766067,0.6577763496143959
KS,20125,Montgomery County,8690,2783,11670,5907,0.7446443873179092,0.23847472150814053,0.5061696658097686
KS,20127,Morris County,1985,714,2748,1271,0.7223435225618632,0.259825327510917,0.46251819505094616
KS,20129,Morton County,879,130,1029,749,0.8542274052478134,0.12633624878522837,0.727891156462585
KS,20131,Nemaha County,4555,865,5494,3690,0.8290862759373863,0.15744448489261012,0.6716417910447762
KS,20133,Neosho County,4842,1658,6623,3184,0.7310886305299713,0.25033972520006037,0.48074890532991094
KS,20135,Ness County,1173,128,1330,1045,0.8819548872180452,0.0962406015037594,0.7857142857142858
KS,20137,Norton County,1826,340,2208,1486,0.8269927536231884,0.1539855072463768,0.6730072463768115
KS,20139,Osage County,5597,1909,7710,3688,0.7259403372243839,0.2476005188067445,0.4783398184176394
KS,20141,Osborne County,1442,253,1731,1189,0.8330444829578278,0.14615829000577701,0.6868861929520509
KS,20143,Ottawa County,2422,471,2943,1951,0.8229697587495752,0.1600407747196738,0.6629289840299014
KS,20145,Pawnee County,1971,612,2629,1359,0.7497147204260175,0.23278813236972232,0.5169265880562952
KS,20147,Phillips County,2217,321,2583,1896,0.8583042973286876,0.12427409988385599,0.7340301974448317
KS,20149,Pottawatomie County,9611,3363,13236,6248,0.7261257177394983,0.2540797824116047,0.4720459353278936
KS,20151,Pratt County,3047,953,4074,2094,0.7479135984290624,0.2339224349533628,0.5139911634756995
KS,20153,Rawlins County,1186,173,1392,1013,0.8520114942528736,0.12428160919540229,0.7277298850574713
KS,20155,Reno County,17388,8334,26248,9054,0.6624504724169461,0.3175099055166108,0.3449405669003353
KS,20157,Republic County,1966,391,2402,1575,0.8184845961698585,0.16278101582014987,0.6557035803497087
KS,20159,Rice County,3017,797,3882,2220,0.7771767130345183,0.20530654301906234,0.5718701700154559
KS,20161,Riley County,11327,11639,23559,-312,0.48079290292457233,0.49403624941635893,-0.0132433464917866
KS,20163,Rooks County,2126,346,2504,1780,0.8490415335463258,0.13817891373801916,0.7108626198083067
KS,20165,Rush County,1312,263,1602,1049,0.818976279650437,0.1641697877652934,0.6548064918851435
KS,20167,Russell County,2587,600,3248,1987,0.7964901477832512,0.18472906403940886,0.6117610837438423
KS,20169,Saline County,14783,7578,22764,7205,0.6494025654542259,0.3328940432261466,0.31650852222807935
KS,20171,Scott County,1784,238,2063,1546,0.864760058167717,0.11536597188560349,0.7493940862821135
KS,20173,Sedgwick County,116391,87399,207166,28992,0.5618248168135698,0.42187907282082965,0.13994574399274012
KS,20175,Seward County,3038,1287,4402,1751,0.6901408450704225,0.2923671058609723,0.3977737392094502
KS,20177,Shawnee County,39325,39674,80572,-349,0.4880727796256764,0.4924043091892965,-0.004331529563620096
KS,20179,Sheridan County,1207,122,1347,1085,0.8960653303637713,0.09057164068299926,0.8054936896807721
KS,20181,Sherman County,2113,365,2528,1748,0.8358386075949367,0.14438291139240506,0.6914556962025316
KS,20183,Smith County,1658,297,1986,1361,0.8348439073514602,0.14954682779456194,0.6852970795568982
KS,20185,Stafford County,1528,324,1887,1204,0.8097509273979863,0.17170111287758347,0.6380498145204028
KS,20187,Stanton County,528,111,651,417,0.8110599078341014,0.17050691244239632,0.6405529953917051
KS,20189,Stevens County,1559,207,1796,1352,0.8680400890868597,0.11525612472160357,0.7527839643652561
KS,20191,Sumner County,7643,2495,10347,5148,0.7386682130086015,0.2411326954672852,0.4975355175413163
KS,20193,Thomas County,2933,589,3578,2344,0.8197316936836221,0.1646171045276691,0.655114589155953
